activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777349,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,,,CHEMBL1909046,,,,CHEMBL650,METHYLPREDNISOLONE,CHEMBL650,,0,,1539939,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7777463,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,CHEMBL1909046,,,,CHEMBL54440,MEVASTATIN,CHEMBL54440,,0,,1539947,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778027,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Oc1c(I)cc(I)c2cccnc12,,,CHEMBL1909046,,,,CHEMBL86754,IODOQUINOL,CHEMBL86754,,0,,1539850,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778158,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL434,ISOPROTERENOL,CHEMBL434,,0,,1539858,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778256,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,,,CHEMBL1909046,,,,CHEMBL469,KETOROLAC,CHEMBL469,,0,,1539866,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7778922,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,CHEMBL1909046,,,,CHEMBL689,MANNITOL,CHEMBL689,,0,,1539907,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779020,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,CHEMBL1909046,,,,CHEMBL717,MEDROXYPROGESTERONE ACETATE,CHEMBL717,,0,,1539915,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779738,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,,,CHEMBL1909046,,,,CHEMBL58,MITOXANTRONE,CHEMBL58,,0,,1539956,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779836,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,,,CHEMBL1909046,,,,CHEMBL866,MYCOPHENOLIC ACID,CHEMBL866,,0,,1539964,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7779971,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,,,CHEMBL1909046,,,,CHEMBL895,NALBUPHINE,CHEMBL895,,0,,1539972,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780597,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,,,CHEMBL1909046,,,,CHEMBL141,LAMIVUDINE,CHEMBL141,,0,,1539875,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780732,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,c1ccc([C@H]2CN3CCSC3=N2)cc1,,,CHEMBL1909046,,,,CHEMBL1454,LEVAMISOLE,CHEMBL1454,,0,,1539883,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780862,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,,,CHEMBL1909046,,,,CHEMBL1447,LINCOMYCIN,CHEMBL1447,,0,,1539891,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7780945,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,,CHEMBL1909046,,,,CHEMBL580,LORAZEPAM,CHEMBL580,,0,,1539899,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781046,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)OCC(COC(C)=O)OC(C)=O,,,CHEMBL1909046,,,,CHEMBL1489254,TRIACETIN,CHEMBL1489254,,0,,1540239,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781177,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL1909046,,,,CHEMBL422,TRIFLUOPERAZINE,CHEMBL422,,0,,1540247,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781293,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,,,CHEMBL1909046,,,,CHEMBL56564,TROPISETRON,CHEMBL56564,,0,,1540255,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7781767,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,,,CHEMBL1909046,,,,CHEMBL603,ZAFIRLUKAST,CHEMBL603,,0,,1540279,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782335,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],,,CHEMBL1909046,,,,CHEMBL2107687,VALETHAMATE BROMIDE,CHEMBL2111176,,0,,1540264,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782451,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1909046,,,,CHEMBL90555,VINCRISTINE,CHEMBL90555,,0,,1540272,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782646,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,,,CHEMBL1909046,,,,CHEMBL1451,TRIAMCINOLONE,CHEMBL1451,,0,,1540240,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7782776,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,,CHEMBL1909046,,,,CHEMBL1490,TRIHEXYPHENIDYL,CHEMBL1490,,0,,1540248,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7782892,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,,,CHEMBL1909046,,,"{'bei': '10.34', 'le': '0.20', 'lle': '2.42', 'sei': '4.24'}",CHEMBL428,TROVAFLOXACIN,CHEMBL428,4.31,0,http://www.openphacts.org/units/Nanomolar,1540256,=,15,1,=,,Ki,nM,,49412.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,49.412
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7783367,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,,CHEMBL1909046,,,,CHEMBL1521,ZALEPLON,CHEMBL1521,,0,,1540280,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7783935,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCCC(CCC)C(=O)O,,,CHEMBL1909046,,,,CHEMBL109,VALPROIC ACID,CHEMBL109,,0,,1540265,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784056,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,,CHEMBL1909046,,,,CHEMBL238071,VINDESINE,CHEMBL238071,,0,,1540273,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784243,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL1909046,,,,CHEMBL1504,TRIAMCINOLONE ACETONIDE,CHEMBL1504,,0,,1540241,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784364,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1ccc(CN2CCNCC2)c(OC)c1OC,,,CHEMBL1909046,,,,CHEMBL203266,TRIMETAZIDINE,CHEMBL203266,,0,,1540249,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784482,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,,,CHEMBL1909046,,,,CHEMBL1566956,TROXIPIDE,CHEMBL1566956,,0,,1540257,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7784950,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCCOc1ccccc1-c1nc2nn[nH]c2c(=O)[nH]1,,,CHEMBL1909046,,,,CHEMBL28079,ZAPRINAST,CHEMBL28079,,0,,1540281,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785513,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,,,CHEMBL1909046,,,,CHEMBL1069,VALSARTAN,CHEMBL1069,,0,,1540266,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785634,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,,,CHEMBL1909046,,,,CHEMBL553025,VINORELBINE,CHEMBL553025,,0,,1540274,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785840,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,NC[C@H]1CC[C@H](C(=O)O)CC1,,,CHEMBL1909046,,,,CHEMBL877,TRANEXAMIC ACID,CHEMBL877,,0,,1540234,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7785951,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,,,CHEMBL1909046,,,,CHEMBL585,TRIAMTERENE,CHEMBL585,,0,,1540242,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7786074,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN1C(=O)OC(C)(C)C1=O,,,CHEMBL1909046,,,,CHEMBL695,TRIMETHADIONE,CHEMBL695,,0,,1540250,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7786191,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,N#CC(C#N)=Cc1ccc(O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL76904,TYRPHOSTIN 23,CHEMBL76904,,0,,1540258,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7786659,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,CHEMBL1909046,,,,CHEMBL129,ZIDOVUDINE,CHEMBL129,,0,,1540282,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787361,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL1909046,,,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,,1540267,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7787481,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,,,CHEMBL1909046,,,"{'bei': '11.90', 'le': '0.25', 'lle': '-0.30', 'sei': '10.99'}",CHEMBL119385,NEFLAMAPIMOD,CHEMBL119385,5.19,0,http://www.openphacts.org/units/Nanomolar,1540275,=,15,1,=,,Ki,nM,,6434.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,6.434
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787698,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,,,CHEMBL1909046,,,,CHEMBL415324,TRANILAST,CHEMBL415324,,0,,1540235,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787806,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,,,CHEMBL1909046,,,,CHEMBL24944,TRIBROMSALAN,CHEMBL24944,,0,,1540243,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7787933,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,,,CHEMBL1909046,,,,CHEMBL1475,TRIOXSALEN,CHEMBL1475,,0,,1540251,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
,7788047,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,,,CHEMBL1909046,,,"{'bei': '9.55', 'le': '0.18', 'lle': '0.76', 'sei': '7.29'}",CHEMBL141343,,CHEMBL141343,4.97,0,http://www.openphacts.org/units/Nanomolar,1540259,=,15,1,=,,Ki,nM,,10609.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.609
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7788535,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(c1cc2ccccc2s1)N(O)C(N)=O,,,CHEMBL1909046,,,,CHEMBL93,ZILEUTON,CHEMBL93,,0,,1540283,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7789110,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL29292,UBENIMEX,CHEMBL29292,,0,,1540260,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7789244,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],,,CHEMBL1909046,,,,CHEMBL1200629,VECURONIUM BROMIDE,CHEMBL1201219,,0,,1540268,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7789350,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,,,CHEMBL1909046,,,,CHEMBL1464,WARFARIN,CHEMBL1464,,0,,1540276,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7789568,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1386,TRANSPLATIN,CHEMBL1386,,0,,1540236,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7789672,[],CHEMBL1909143,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),B,,,BAO_0000192,BAO_0000249,cell membrane format,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,,,CHEMBL1909046,,,,CHEMBL1054,TRICHLORMETHIAZIDE,CHEMBL1054,,0,,1540244,,15,0,,,Ki,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,,,,
